number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
14,0.2689819191551908,2026-09-19 20:36:46.596846,2026-09-19 20:37:03.258071,0 days 00:00:16.661225,0.17947714883712246,0.032174730640138455,,"{""C"": 0.17947714883712246, ""l1_ratio"": 0.032174730640138455}",COMPLETE
15,0.28090295792127373,2026-09-19 20:37:03.258071,2026-09-19 20:38:01.713144,0 days 00:00:58.455073,8.881705914687231,0.6268836449065676,,"{""C"": 8.881705914687231, ""l1_ratio"": 0.6268836449065676}",PRUNED
16,0.28398582250722465,2026-09-19 20:38:01.713144,2026-09-19 20:38:40.103072,0 days 00:00:38.389928,1.125557655640094,0.025559329421751587,,"{""C"": 1.125557655640094, ""l1_ratio"": 0.025559329421751587}",PRUNED
17,0.28317505525005915,2026-09-19 20:38:40.103072,2026-09-19 20:39:20.813247,0 days 00:00:40.710175,1.059275208587154,0.869788751966085,,"{""C"": 1.059275208587154, ""l1_ratio"": 0.869788751966085}",PRUNED
18,0.2849826576354644,2026-09-19 20:39:20.813247,2026-09-19 20:39:21.333381,0 days 00:00:00.520134,0.00547257185525083,0.3560222792711977,,"{""C"": 0.00547257185525083, ""l1_ratio"": 0.3560222792711977}",PRUNED
19,0.2699145205227725,2026-09-19 20:39:21.333381,2026-09-19 20:39:24.862013,0 days 00:00:03.528632,0.16808732912417268,0.42515869539642637,,"{""C"": 0.16808732912417268, ""l1_ratio"": 0.42515869539642637}",PRUNED
20,0.2839830179236329,2026-09-19 20:39:24.862013,2026-09-19 20:39:58.338802,0 days 00:00:33.476789,0.8003067203028145,0.3513455438190688,,"{""C"": 0.8003067203028145, ""l1_ratio"": 0.3513455438190688}",PRUNED
21,0.2691796539548548,2026-09-19 20:39:58.338802,2026-09-19 20:39:59.406936,0 days 00:00:01.068134,0.018692436110879933,0.1986049110715346,,"{""C"": 0.018692436110879933, ""l1_ratio"": 0.1986049110715346}",PRUNED
22,0.27029213926303997,2026-09-19 20:39:59.406936,2026-09-19 20:40:10.203387,0 days 00:00:10.796451,0.09097218081952373,0.07946001594754795,,"{""C"": 0.09097218081952373, ""l1_ratio"": 0.07946001594754795}",COMPLETE
23,0.27017374207325723,2026-09-19 20:40:10.204390,2026-09-19 20:40:17.456884,0 days 00:00:07.252494,0.2465619447883254,0.19762654543609834,,"{""C"": 0.2465619447883254, ""l1_ratio"": 0.19762654543609834}",PRUNED
24,0.27956636142076485,2026-09-19 20:40:17.456884,2026-09-19 20:40:17.893525,0 days 00:00:00.436641,0.0004885752600961231,0.010166837285818991,,"{""C"": 0.0004885752600961231, ""l1_ratio"": 0.010166837285818991}",COMPLETE
25,0.2689888481980019,2026-09-19 20:40:17.893525,2026-09-19 20:40:18.189997,0 days 00:00:00.296472,0.0053556487146347725,0.09945758019636552,,"{""C"": 0.0053556487146347725, ""l1_ratio"": 0.09945758019636552}",PRUNED
26,0.27583197111640473,2026-09-19 20:40:18.189997,2026-09-19 20:40:18.598931,0 days 00:00:00.408934,0.00021985050062980492,0.006417042302684188,,"{""C"": 0.00021985050062980492, ""l1_ratio"": 0.006417042302684188}",COMPLETE
27,0.2611041607326973,2026-09-19 20:40:18.598931,2026-09-19 20:40:18.675385,0 days 00:00:00.076454,0.00011561079700728401,0.03579889999013336,,"{""C"": 0.00011561079700728401, ""l1_ratio"": 0.03579889999013336}",PRUNED
28,0.2768057985926097,2026-09-19 20:40:18.675385,2026-09-19 20:40:19.046451,0 days 00:00:00.371066,0.0005660747556658624,0.03391068570941358,,"{""C"": 0.0005660747556658624, ""l1_ratio"": 0.03391068570941358}",COMPLETE
29,0.27591083689286655,2026-09-19 20:40:19.046451,2026-09-19 20:40:19.500251,0 days 00:00:00.453800,0.0011590394808422611,0.052977511976274975,,"{""C"": 0.0011590394808422611, ""l1_ratio"": 0.052977511976274975}",COMPLETE
