number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
11,0.25205824099747,2026-09-19 16:42:28.677493,2026-09-19 16:42:30.591002,0 days 00:00:01.913509,0.0410023820977683,0.3274191962689553,,"{""C"": 0.0410023820977683, ""l1_ratio"": 0.3274191962689553}",COMPLETE
12,0.22742028768784767,2026-09-19 16:42:30.591002,2026-09-19 16:42:41.087932,0 days 00:00:10.496930,0.013494709836382656,0.7657762205343842,,"{""C"": 0.013494709836382656, ""l1_ratio"": 0.7657762205343842}",PRUNED
13,0.09770114942528736,2026-09-19 16:42:41.087932,2026-09-19 16:42:41.100930,0 days 00:00:00.012998,0.00013421824303353155,0.48131433150692704,,"{""C"": 0.00013421824303353155, ""l1_ratio"": 0.48131433150692704}",PRUNED
14,0.26024295283932547,2026-09-19 16:42:41.100930,2026-09-19 16:42:42.214902,0 days 00:00:01.113972,0.06573694920053344,0.09181011794511593,,"{""C"": 0.06573694920053344, ""l1_ratio"": 0.09181011794511593}",PRUNED
15,0.21703871371494812,2026-09-19 16:42:42.214902,2026-09-19 16:42:42.340070,0 days 00:00:00.125168,0.004580369906106269,0.31628074142705337,,"{""C"": 0.004580369906106269, ""l1_ratio"": 0.31628074142705337}",PRUNED
16,0.2295486046351129,2026-09-19 16:42:42.340070,2026-09-19 16:42:48.289754,0 days 00:00:05.949684,4.6438056599126645,0.9896032491340854,,"{""C"": 4.6438056599126645, ""l1_ratio"": 0.9896032491340854}",PRUNED
17,0.22295152210672747,2026-09-19 16:42:48.290284,2026-09-19 16:42:48.370406,0 days 00:00:00.080122,0.0008676295276127727,0.013966876610321699,,"{""C"": 0.0008676295276127727, ""l1_ratio"": 0.013966876610321699}",PRUNED
18,0.09770114942528736,2026-09-19 16:42:48.370406,2026-09-19 16:42:48.394290,0 days 00:00:00.023884,0.001894347245621612,0.8481575478021606,,"{""C"": 0.001894347245621612, ""l1_ratio"": 0.8481575478021606}",PRUNED
19,0.2548847392303918,2026-09-19 16:42:48.394290,2026-09-19 16:42:49.342306,0 days 00:00:00.948016,0.010209282912782676,0.05561481834941656,,"{""C"": 0.010209282912782676, ""l1_ratio"": 0.05561481834941656}",COMPLETE
20,0.09770114942528736,2026-09-19 16:42:49.342306,2026-09-19 16:42:49.364558,0 days 00:00:00.022252,0.000967814750854534,0.6572390961140961,,"{""C"": 0.000967814750854534, ""l1_ratio"": 0.6572390961140961}",PRUNED
21,0.25560246330019576,2026-09-19 16:42:49.364558,2026-09-19 16:42:50.092160,0 days 00:00:00.727602,0.0044839461232164726,0.023919293601864636,,"{""C"": 0.0044839461232164726, ""l1_ratio"": 0.023919293601864636}",COMPLETE
22,0.21653363213379118,2026-09-19 16:42:50.092160,2026-09-19 16:42:50.137759,0 days 00:00:00.045599,0.00016169472738826105,0.008085137603829114,,"{""C"": 0.00016169472738826105, ""l1_ratio"": 0.008085137603829114}",PRUNED
23,0.26491483808488125,2026-09-19 16:42:50.137759,2026-09-19 16:42:54.025502,0 days 00:00:03.887743,0.013098205110607079,0.5308665208528118,,"{""C"": 0.013098205110607079, ""l1_ratio"": 0.5308665208528118}",COMPLETE
24,0.26296468039888404,2026-09-19 16:42:54.025502,2026-09-19 16:42:54.897572,0 days 00:00:00.872070,0.015731488398670147,0.5424657187217397,,"{""C"": 0.015731488398670147, ""l1_ratio"": 0.5424657187217397}",COMPLETE
25,0.2522147298551377,2026-09-19 16:42:54.897572,2026-09-19 16:42:56.801185,0 days 00:00:01.903613,0.055484843517128984,0.860186334843321,,"{""C"": 0.055484843517128984, ""l1_ratio"": 0.860186334843321}",COMPLETE
26,0.09770114942528736,2026-09-19 16:42:56.801185,2026-09-19 16:42:56.819157,0 days 00:00:00.017972,0.0006260532888279991,0.4835391467512219,,"{""C"": 0.0006260532888279991, ""l1_ratio"": 0.4835391467512219}",PRUNED
27,0.20584894762013223,2026-09-19 16:42:56.819157,2026-09-19 16:42:56.866701,0 days 00:00:00.047544,0.005499191064736366,0.7108176230235912,,"{""C"": 0.005499191064736366, ""l1_ratio"": 0.7108176230235912}",PRUNED
28,0.22941339912816727,2026-09-19 16:42:56.866701,2026-09-19 16:42:59.982647,0 days 00:00:03.115946,0.3629852778670368,0.866470701681113,,"{""C"": 0.3629852778670368, ""l1_ratio"": 0.866470701681113}",PRUNED
29,0.2565083335653733,2026-09-19 16:42:59.982647,2026-09-19 16:43:00.958768,0 days 00:00:00.976121,0.026515993087644144,0.5134975297828581,,"{""C"": 0.026515993087644144, ""l1_ratio"": 0.5134975297828581}",COMPLETE
