number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
58,0.22356381537295975,2026-09-19 12:11:10.745342,2026-09-19 12:11:11.458584,0 days 00:00:00.713242,0.7516313013750385,0.04253221105075985,2,748,3.4152308260088318,1.991009104042188,0.6542440463104503,"{""colsample_bytree"": 0.7516313013750385, ""learning_rate"": 0.04253221105075985, ""max_depth"": 2, ""n_estimators"": 748, ""reg_alpha"": 3.4152308260088318, ""reg_lambda"": 1.991009104042188, ""subsample"": 0.6542440463104503}",PRUNED
59,0.24855101114099645,2026-09-19 12:11:11.458584,2026-09-19 12:11:13.788770,0 days 00:00:02.330186,0.7089432322615948,0.04336937371811558,1,803,3.9223219329710095,2.121078889455449,0.6224397484059024,"{""colsample_bytree"": 0.7089432322615948, ""learning_rate"": 0.04336937371811558, ""max_depth"": 1, ""n_estimators"": 803, ""reg_alpha"": 3.9223219329710095, ""reg_lambda"": 2.121078889455449, ""subsample"": 0.6224397484059024}",COMPLETE
60,0.22445688883019554,2026-09-19 12:11:13.788770,2026-09-19 12:11:14.527541,0 days 00:00:00.738771,0.766582303881828,0.05200448890626022,2,853,3.3010777550817005,2.6411813723253514,0.6741937535347773,"{""colsample_bytree"": 0.766582303881828, ""learning_rate"": 0.05200448890626022, ""max_depth"": 2, ""n_estimators"": 853, ""reg_alpha"": 3.3010777550817005, ""reg_lambda"": 2.6411813723253514, ""subsample"": 0.6741937535347773}",PRUNED
61,0.2001049623774831,2026-09-19 12:11:14.527541,2026-09-19 12:11:15.257701,0 days 00:00:00.730160,0.6838875881319934,0.06294752276723284,2,827,2.7159692481315387,2.1897435049722684,0.603972216318084,"{""colsample_bytree"": 0.6838875881319934, ""learning_rate"": 0.06294752276723284, ""max_depth"": 2, ""n_estimators"": 827, ""reg_alpha"": 2.7159692481315387, ""reg_lambda"": 2.1897435049722684, ""subsample"": 0.603972216318084}",PRUNED
62,0.25205185957787357,2026-09-19 12:11:15.257701,2026-09-19 12:11:17.572033,0 days 00:00:02.314332,0.811224021430094,0.04883347959918032,1,772,3.0642011194717558,1.9886937124072699,0.6268181706927108,"{""colsample_bytree"": 0.811224021430094, ""learning_rate"": 0.04883347959918032, ""max_depth"": 1, ""n_estimators"": 772, ""reg_alpha"": 3.0642011194717558, ""reg_lambda"": 1.9886937124072699, ""subsample"": 0.6268181706927108}",COMPLETE
63,0.24867085221430915,2026-09-19 12:11:17.573037,2026-09-19 12:11:20.709471,0 days 00:00:03.136434,0.7869532481561005,0.052737047734333624,1,878,2.6639601876095287,2.100905394154241,0.6067382495423376,"{""colsample_bytree"": 0.7869532481561005, ""learning_rate"": 0.052737047734333624, ""max_depth"": 1, ""n_estimators"": 878, ""reg_alpha"": 2.6639601876095287, ""reg_lambda"": 2.100905394154241, ""subsample"": 0.6067382495423376}",COMPLETE
64,0.21570039784098755,2026-09-19 12:11:20.710980,2026-09-19 12:11:21.604072,0 days 00:00:00.893092,0.8365657044621558,0.047720355702539935,2,768,2.6794945380834054,1.6732942048905566,0.6686253725120181,"{""colsample_bytree"": 0.8365657044621558, ""learning_rate"": 0.047720355702539935, ""max_depth"": 2, ""n_estimators"": 768, ""reg_alpha"": 2.6794945380834054, ""reg_lambda"": 1.6732942048905566, ""subsample"": 0.6686253725120181}",PRUNED
65,0.24456846553612718,2026-09-19 12:11:21.604072,2026-09-19 12:11:24.187115,0 days 00:00:02.583043,0.785220165571566,0.0461112725790042,1,630,2.5661176651967668,1.9181907183099374,0.6580712155991801,"{""colsample_bytree"": 0.785220165571566, ""learning_rate"": 0.0461112725790042, ""max_depth"": 1, ""n_estimators"": 630, ""reg_alpha"": 2.5661176651967668, ""reg_lambda"": 1.9181907183099374, ""subsample"": 0.6580712155991801}",COMPLETE
66,0.26001676568562987,2026-09-19 12:11:24.187115,2026-09-19 12:11:24.659430,0 days 00:00:00.472315,0.7480352756615256,0.030997936444219745,1,720,3.313713380412435,1.801345958318044,0.6196749582542659,"{""colsample_bytree"": 0.7480352756615256, ""learning_rate"": 0.030997936444219745, ""max_depth"": 1, ""n_estimators"": 720, ""reg_alpha"": 3.313713380412435, ""reg_lambda"": 1.801345958318044, ""subsample"": 0.6196749582542659}",PRUNED
67,0.24758932272447104,2026-09-19 12:11:24.659430,2026-09-19 12:11:30.141694,0 days 00:00:05.482264,0.7908288786930792,0.07569327666942305,1,728,3.570544653983175,1.7929445609705936,0.6338940380890197,"{""colsample_bytree"": 0.7908288786930792, ""learning_rate"": 0.07569327666942305, ""max_depth"": 1, ""n_estimators"": 728, ""reg_alpha"": 3.570544653983175, ""reg_lambda"": 1.7929445609705936, ""subsample"": 0.6338940380890197}",COMPLETE
68,0.2645026327821771,2026-09-19 12:11:30.141694,2026-09-19 12:11:30.575434,0 days 00:00:00.433740,0.7838712170715032,0.04280216008095165,1,733,3.1362471785624377,2.3363949091676197,0.6408316104006561,"{""colsample_bytree"": 0.7838712170715032, ""learning_rate"": 0.04280216008095165, ""max_depth"": 1, ""n_estimators"": 733, ""reg_alpha"": 3.1362471785624377, ""reg_lambda"": 2.3363949091676197, ""subsample"": 0.6408316104006561}",PRUNED
69,0.2483039604858252,2026-09-19 12:11:30.575434,2026-09-19 12:11:33.228853,0 days 00:00:02.653419,0.8018392554234651,0.05877113483061506,1,879,3.6578707032586655,2.43093400789456,0.61273283678665,"{""colsample_bytree"": 0.8018392554234651, ""learning_rate"": 0.05877113483061506, ""max_depth"": 1, ""n_estimators"": 879, ""reg_alpha"": 3.6578707032586655, ""reg_lambda"": 2.43093400789456, ""subsample"": 0.61273283678665}",COMPLETE
70,0.24301949240835286,2026-09-19 12:11:33.228853,2026-09-19 12:11:33.743846,0 days 00:00:00.514993,0.8442483180096845,0.03309293415696874,2,589,2.9275808527310283,1.399928310096008,0.6286590898629862,"{""colsample_bytree"": 0.8442483180096845, ""learning_rate"": 0.03309293415696874, ""max_depth"": 2, ""n_estimators"": 589, ""reg_alpha"": 2.9275808527310283, ""reg_lambda"": 1.399928310096008, ""subsample"": 0.6286590898629862}",PRUNED
71,0.2253965134574141,2026-09-19 12:11:33.743846,2026-09-19 12:11:34.383109,0 days 00:00:00.639263,0.7327414294444793,0.0653392005031091,2,778,3.473736402662328,2.230153426731132,0.6596290028991924,"{""colsample_bytree"": 0.7327414294444793, ""learning_rate"": 0.0653392005031091, ""max_depth"": 2, ""n_estimators"": 778, ""reg_alpha"": 3.473736402662328, ""reg_lambda"": 2.230153426731132, ""subsample"": 0.6596290028991924}",PRUNED
72,0.243550569598416,2026-09-19 12:11:34.383109,2026-09-19 12:11:36.803527,0 days 00:00:02.420418,0.8167400276122948,0.0715719207926267,1,871,2.8654746227758294,2.3045954622126184,0.6331621767298642,"{""colsample_bytree"": 0.8167400276122948, ""learning_rate"": 0.0715719207926267, ""max_depth"": 1, ""n_estimators"": 871, ""reg_alpha"": 2.8654746227758294, ""reg_lambda"": 2.3045954622126184, ""subsample"": 0.6331621767298642}",COMPLETE
