number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_tpe:relative_params:0,state
58,0.26819320463000884,2026-09-19 04:29:22.232381,2026-09-19 04:29:24.614305,0 days 00:00:02.381924,0.5312941561449884,0.02293829293427226,3,524,0.6126252770459892,2.35399616223999,0.6395303418899408,"{""colsample_bytree"": 0.5312941561449884, ""learning_rate"": 0.02293829293427226, ""max_depth"": 3, ""n_estimators"": 524, ""reg_alpha"": 0.6126252770459892, ""reg_lambda"": 2.35399616223999, ""subsample"": 0.6395303418899408}",COMPLETE
59,0.2640145885614221,2026-09-19 04:29:24.614305,2026-09-19 04:29:26.726819,0 days 00:00:02.112514,0.5000859962817149,0.020783697758387978,3,470,0.3803439401798595,2.645028014751792,0.6101330253127625,"{""colsample_bytree"": 0.5000859962817149, ""learning_rate"": 0.020783697758387978, ""max_depth"": 3, ""n_estimators"": 470, ""reg_alpha"": 0.3803439401798595, ""reg_lambda"": 2.645028014751792, ""subsample"": 0.6101330253127625}",COMPLETE
60,0.27186576257158207,2026-09-19 04:29:26.726819,2026-09-19 04:29:28.406429,0 days 00:00:01.679610,0.5353302496877398,0.02008857105683792,3,361,0.008396644073446313,3.071311138147934,0.6367603133417559,"{""colsample_bytree"": 0.5353302496877398, ""learning_rate"": 0.02008857105683792, ""max_depth"": 3, ""n_estimators"": 361, ""reg_alpha"": 0.008396644073446313, ""reg_lambda"": 3.071311138147934, ""subsample"": 0.6367603133417559}",COMPLETE
61,0.26222283017630976,2026-09-19 04:29:28.406429,2026-09-19 04:29:30.289734,0 days 00:00:01.883305,0.5532916775954682,0.022201765682375845,3,432,0.1994861575171106,2.762702021014714,0.6742807918389441,"{""colsample_bytree"": 0.5532916775954682, ""learning_rate"": 0.022201765682375845, ""max_depth"": 3, ""n_estimators"": 432, ""reg_alpha"": 0.1994861575171106, ""reg_lambda"": 2.762702021014714, ""subsample"": 0.6742807918389441}",COMPLETE
62,0.2639246426743294,2026-09-19 04:29:30.289734,2026-09-19 04:29:32.057578,0 days 00:00:01.767844,0.5289573418432417,0.021524421939287483,4,276,0.12177204236913769,3.1457383190816035,0.6385232381860361,"{""colsample_bytree"": 0.5289573418432417, ""learning_rate"": 0.021524421939287483, ""max_depth"": 4, ""n_estimators"": 276, ""reg_alpha"": 0.12177204236913769, ""reg_lambda"": 3.1457383190816035, ""subsample"": 0.6385232381860361}",COMPLETE
63,0.2749393456198379,2026-09-19 04:29:32.057578,2026-09-19 04:29:33.563029,0 days 00:00:01.505451,0.5145719289002704,0.016621200503196296,3,310,0.29131063366919685,1.9534081493029354,0.6281347758635438,"{""colsample_bytree"": 0.5145719289002704, ""learning_rate"": 0.016621200503196296, ""max_depth"": 3, ""n_estimators"": 310, ""reg_alpha"": 0.29131063366919685, ""reg_lambda"": 1.9534081493029354, ""subsample"": 0.6281347758635438}",COMPLETE
64,0.26873065900706133,2026-09-19 04:29:33.563029,2026-09-19 04:29:36.246502,0 days 00:00:02.683473,0.5043932292059525,0.014969650558763805,4,434,0.1982161862185936,2.5319532830220206,0.6376646526927521,"{""colsample_bytree"": 0.5043932292059525, ""learning_rate"": 0.014969650558763805, ""max_depth"": 4, ""n_estimators"": 434, ""reg_alpha"": 0.1982161862185936, ""reg_lambda"": 2.5319532830220206, ""subsample"": 0.6376646526927521}",COMPLETE
65,0.27110501747142707,2026-09-19 04:29:36.246502,2026-09-19 04:29:37.985818,0 days 00:00:01.739316,0.5089218682509165,0.021578702138546343,3,386,0.2292431529903358,2.8278888883662594,0.650367073662325,"{""colsample_bytree"": 0.5089218682509165, ""learning_rate"": 0.021578702138546343, ""max_depth"": 3, ""n_estimators"": 386, ""reg_alpha"": 0.2292431529903358, ""reg_lambda"": 2.8278888883662594, ""subsample"": 0.650367073662325}",COMPLETE
66,0.2700902194983173,2026-09-19 04:29:37.985818,2026-09-19 04:29:39.951284,0 days 00:00:01.965466,0.5186560327489185,0.019754426694839664,3,422,0.3908703881597648,1.9170690483328572,0.6849760047067902,"{""colsample_bytree"": 0.5186560327489185, ""learning_rate"": 0.019754426694839664, ""max_depth"": 3, ""n_estimators"": 422, ""reg_alpha"": 0.3908703881597648, ""reg_lambda"": 1.9170690483328572, ""subsample"": 0.6849760047067902}",COMPLETE
67,0.2657125014639214,2026-09-19 04:29:39.951284,2026-09-19 04:29:41.685369,0 days 00:00:01.734085,0.5926626462117875,0.019397623405529387,3,370,0.3660337333896997,2.4496638402676054,0.664576854923965,"{""colsample_bytree"": 0.5926626462117875, ""learning_rate"": 0.019397623405529387, ""max_depth"": 3, ""n_estimators"": 370, ""reg_alpha"": 0.3660337333896997, ""reg_lambda"": 2.4496638402676054, ""subsample"": 0.664576854923965}",COMPLETE
68,0.26544984144694694,2026-09-19 04:29:41.685369,2026-09-19 04:29:43.217903,0 days 00:00:01.532534,0.5212996018271583,0.01859376643640607,3,323,0.02018745605931542,1.969300436258667,0.6014707513908942,"{""colsample_bytree"": 0.5212996018271583, ""learning_rate"": 0.01859376643640607, ""max_depth"": 3, ""n_estimators"": 323, ""reg_alpha"": 0.02018745605931542, ""reg_lambda"": 1.969300436258667, ""subsample"": 0.6014707513908942}",COMPLETE
69,0.26397889179768513,2026-09-19 04:29:43.217903,2026-09-19 04:29:45.574439,0 days 00:00:02.356536,0.56098466811862,0.02440867272036154,3,509,0.2870101519512184,2.0704689327423913,0.685959954814088,"{""colsample_bytree"": 0.56098466811862, ""learning_rate"": 0.02440867272036154, ""max_depth"": 3, ""n_estimators"": 509, ""reg_alpha"": 0.2870101519512184, ""reg_lambda"": 2.0704689327423913, ""subsample"": 0.685959954814088}",COMPLETE
70,0.27402542434552885,2026-09-19 04:29:45.574439,2026-09-19 04:29:46.774463,0 days 00:00:01.200024,0.5204445208015667,0.02783493821275524,3,254,0.32513460231332014,2.4145757068947336,0.6393778304914622,"{""colsample_bytree"": 0.5204445208015667, ""learning_rate"": 0.02783493821275524, ""max_depth"": 3, ""n_estimators"": 254, ""reg_alpha"": 0.32513460231332014, ""reg_lambda"": 2.4145757068947336, ""subsample"": 0.6393778304914622}",COMPLETE
71,0.2695315638903559,2026-09-19 04:29:46.774463,2026-09-19 04:29:47.932698,0 days 00:00:01.158235,0.514131946805879,0.01415868884796632,3,241,0.5850257710813576,1.851840894799139,0.6389525007953339,"{""colsample_bytree"": 0.514131946805879, ""learning_rate"": 0.01415868884796632, ""max_depth"": 3, ""n_estimators"": 241, ""reg_alpha"": 0.5850257710813576, ""reg_lambda"": 1.851840894799139, ""subsample"": 0.6389525007953339}",COMPLETE
