group,model,threshold,n,positives,tests_per_100,found_per_100,missed_per_100,tests_per_case,tests_per_case_all,extra_tests_per_100_all,extra_cases_per_100_all,cost_per_case,cost_per_case_all,saving_per_100,incremental_cost_per_case,cost_per_case_low,cost_per_case_all_low,saving_per_100_low,incremental_cost_per_case_low,cost_per_case_high,cost_per_case_all_high,saving_per_100_high,incremental_cost_per_case_high
non diabetici,lr_scored,0.07,4087,357,52.11646684609738,6.068020552972841,2.666992904330805,8.588709677419354,11.448179271708684,47.88353315390262,2.666992904330805,420.84677419354836,560.9607843137255,2346.2931245412283,879.7522935779816,309.19354838709677,412.1344537815126,1723.8071935404942,646.348623853211,549.6774193548387,732.6834733893558,3064.5461218497676,1149.0642201834862
non diabetici,lr_scored,0.075,4087,357,46.53780278933203,5.676535356006851,3.0584781012967945,8.198275862068966,11.448179271708684,53.46219721066797,3.0584781012967945,401.71551724137936,560.9607843137255,2619.6476633227308,856.52,295.1379310344828,412.1344537815126,1924.639099584047,629.28,524.6896551724138,732.6834733893558,3421.5806214827503,1118.72
non diabetici,lr_scored,0.08,4087,357,41.791044776119406,5.309517983851236,3.42549547345241,7.870967741935484,11.448179271708684,58.208955223880594,3.42549547345241,385.6774193548387,560.9607843137255,2852.238805970149,832.65,283.35483870967744,412.1344537815126,2095.5223880597014,611.7428571428571,503.741935483871,732.6834733893558,3725.373134328358,1087.5428571428572
non diabetici,lr_scored,0.085,4087,357,37.38683631025202,4.918032786885246,3.8169806704184,7.601990049751244,11.448179271708684,62.61316368974798,3.8169806704184,372.49751243781094,560.9607843137255,3068.045020797651,803.7884615384615,273.67164179104475,412.1344537815126,2254.0738928309274,590.5384615384615,486.5273631840796,732.6834733893558,4007.2424761438706,1049.8461538461538
non diabetici,lr_scored,0.09,4087,357,33.47198434059212,4.7467580132126255,3.9882554440910205,7.051546391752577,11.448179271708684,66.52801565940788,3.9882554440910205,345.5257731958763,560.9607843137255,3259.8727673109865,817.3680981595093,253.8556701030928,412.1344537815126,2395.0085637386837,600.5153374233129,451.29896907216494,732.6834733893558,4257.793002202105,1067.5828220858896
non diabetici,lr_scored,0.095,4087,357,29.508196721311474,4.37974064105701,4.355272816246636,6.737430167597766,11.448179271708684,70.49180327868852,4.355272816246636,330.13407821229055,560.9607843137255,3454.0983606557375,793.0842696629213,242.54748603351956,412.1344537815126,2537.7049180327867,582.6741573033707,431.195530726257,732.6834733893558,4511.475409836065,1035.8651685393259
non diabetici,lr_scored,0.1,4087,357,26.57205774406655,4.037191093711769,4.697822363591877,6.581818181818182,11.448179271708684,73.42794225593344,4.697822363591877,322.5090909090909,560.9607843137255,3597.969170540739,765.8802083333334,236.94545454545454,412.1344537815126,2643.405921213604,562.6875,421.23636363636365,732.6834733893558,4699.3883043797405,1000.3333333333334
non diabetici,lr_scored,0.105,4087,357,23.611450942011256,3.8659163200391484,4.8690971372644976,6.1075949367088604,11.448179271708684,76.38854905798874,4.8690971372644976,299.27215189873414,560.9607843137255,3743.0389038414482,768.7336683417085,219.873417721519,412.1344537815126,2749.9877660875945,564.7839195979899,390.88607594936707,732.6834733893558,4888.867139711279,1004.0603015075377
non diabetici,lr_scored,0.11,4087,357,21.580621482750182,3.6457058967457794,5.089307560557867,5.919463087248322,11.448179271708684,78.41937851724981,5.089307560557867,290.05369127516775,560.9607843137255,3842.5495473452406,755.0240384615385,213.1006711409396,412.1344537815126,2823.097626620993,554.7115384615385,378.8456375838926,732.6834733893558,5018.840225103988,986.1538461538462
non diabetici,lr_scored,0.115,4087,357,19.451920724247614,3.42549547345241,5.309517983851236,5.678571428571429,11.448179271708684,80.54807927575239,5.309517983851236,278.25,560.9607843137255,3946.855884511867,743.3548387096774,204.42857142857144,412.1344537815126,2899.7308539270857,546.1382488479263,363.42857142857144,732.6834733893558,5155.077073648153,970.9124423963134
non diabetici,lr_scored,0.12,4087,357,17.274284316124298,3.0340102764864203,5.701003180817225,5.693548387096774,11.448179271708684,82.7257156838757,5.701003180817225,278.98387096774195,560.9607843137255,4053.56006850991,711.0257510729614,204.96774193548387,412.1344537815126,2978.1257646195254,522.3862660944206,364.38709677419354,732.6834733893558,5294.445803768045,928.68669527897
non diabetici,lr_scored,0.125,4087,357,15.683875703449964,2.960606802055297,5.774406655248349,5.297520661157025,11.448179271708684,84.31612429655004,5.774406655248349,259.57851239669424,560.9607843137255,4131.490090530952,715.4830508474577,190.71074380165288,412.1344537815126,3035.3804746758015,525.6610169491526,339.0413223140496,732.6834733893558,5396.231954979203,934.5084745762712
non diabetici,lr_scored,0.13,4087,357,14.117934915586005,2.7648642035723023,5.970149253731344,5.106194690265487,11.448179271708684,85.882065084414,5.970149253731344,250.20353982300887,560.9607843137255,4208.221189136286,704.8770491803278,183.82300884955754,412.1344537815126,3091.7543430389037,517.8688524590164,326.79646017699116,732.6834733893558,5496.452165402496,920.655737704918
non diabetici,lr_scored,0.135,4087,357,12.91901149987766,2.6425250795204307,6.092488377783215,4.888888888888889,11.448179271708684,87.08098850012234,6.092488377783215,239.55555555555557,560.9607843137255,4266.968436505995,700.3654618473896,176.0,412.1344537815126,3134.9155860044043,514.5542168674699,312.8888888888889,732.6834733893558,5573.18326400783,914.7630522088353
non diabetici,lr_scored,0.14,4087,357,11.744555908979692,2.47125030584781,6.263763151455835,4.752475247524752,11.448179271708684,88.25544409102031,6.263763151455835,232.87128712871285,560.9607843137255,4324.516760459996,690.40234375,171.08910891089107,412.1344537815126,3177.195987276731,507.234375,304.15841584158414,732.6834733893558,5648.3484218253,901.75
non diabetici,lr_scored,0.145,4087,357,10.692439442133594,2.2999755321751896,6.435037925128456,4.648936170212766,11.448179271708684,89.30756055786641,6.435037925128456,227.79787234042553,560.9607843137255,4376.070467335454,680.0380228136883,167.36170212765956,412.1344537815126,3215.0721800831907,499.6197718631179,297.531914893617,732.6834733893558,5715.68387570345,888.212927756654
non diabetici,lr_scored,0.15,4087,357,9.76266209933937,2.0797651088818205,6.655248348421825,4.694117647058824,11.448179271708684,90.23733790066063,6.655248348421825,230.01176470588237,560.9607843137255,4421.629557132371,664.3823529411765,168.98823529411766,412.1344537815126,3248.5441644237826,488.11764705882354,300.4235294117647,732.6834733893558,5775.189625642281,867.7647058823529
non diabetici,lr_scored,0.155,4087,357,8.93075605578664,2.0308294592610716,6.704183998042574,4.397590361445783,11.448179271708684,91.06924394421335,6.704183998042574,215.48192771084337,560.9607843137255,4462.392953266454,665.6131386861314,158.31325301204816,412.1344537815126,3278.4927819916807,489.021897810219,281.4457831325301,732.6834733893558,5828.431612429655,869.3722627737226
non diabetici,lr_scored,0.16,4087,357,8.319060435527282,1.9329581600195742,6.802055297284071,4.30379746835443,11.448179271708684,91.68093956447272,6.802055297284071,210.88607594936707,560.9607843137255,4492.366038659164,660.4424460431654,154.9367088607595,412.1344537815126,3300.513824321018,485.2230215827338,275.44303797468353,732.6834733893558,5867.580132126254,862.6187050359712
non diabetici,lr_scored,0.165,4087,357,7.609493516026426,1.8595546855884513,6.875458771715195,4.092105263157895,11.448179271708684,92.39050648397358,6.875458771715195,200.51315789473685,560.9607843137255,4527.134817714706,658.4483985765124,147.31578947368422,412.1344537815126,3326.058233423049,483.7580071174377,261.89473684210526,732.6834733893558,5912.992414974309,860.0142348754448
non diabetici,lr_scored,0.17,4087,357,6.997797895767066,1.6882799119158307,7.046733545387815,4.144927536231884,11.448179271708684,93.00220210423294,7.046733545387815,203.1014492753623,560.9607843137255,4557.107903107414,646.6979166666666,149.2173913043478,412.1344537815126,3348.079275752386,475.125,265.27536231884056,732.6834733893558,5952.140934670908,844.6666666666666
non diabetici,lr_scored,0.175,4087,357,6.3861022755077075,1.5904086126743333,7.1446048446293124,4.015384615384615,11.448179271708684,93.61389772449229,7.1446048446293124,196.75384615384615,560.9607843137255,4587.080988500122,642.0342465753424,144.55384615384617,412.1344537815126,3370.1003180817224,471.6986301369863,256.9846153846154,732.6834733893558,5991.289454367507,838.5753424657535
non diabetici,lr_scored,0.18,4087,357,5.798874480058723,1.5414729630535846,7.193540494250061,3.761904761904762,11.448179271708684,94.20112551994127,7.193540494250061,184.33333333333334,560.9607843137255,4615.855150477122,641.6666666666666,135.42857142857142,412.1344537815126,3391.2405187178856,471.42857142857144,240.76190476190476,732.6834733893558,6028.872033276241,838.0952380952381
non diabetici,lr_scored,0.185,4087,357,5.50526058233423,1.5170051382432101,7.218008319060435,3.629032258064516,11.448179271708684,94.49473941766577,7.218008319060435,177.82258064516128,560.9607843137255,4630.242231465622,641.4847457627119,130.64516129032256,412.1344537815126,3401.8106190359676,471.2949152542373,232.25806451612902,732.6834733893558,6047.663322730609,837.857627118644
non diabetici,lr_scored,0.19,4087,357,5.211646684609738,1.4436016638120872,7.291411793491559,3.610169491525424,11.448179271708684,94.78835331539027,7.291411793491559,176.89830508474577,560.9607843137255,4644.6293124541235,637.0,129.96610169491527,412.1344537815126,3412.3807193540497,468.0,231.05084745762713,732.6834733893558,6066.454612184977,832.0
non diabetici,lr_scored,0.195,4087,357,4.893564962074872,1.3946660141913383,7.340347443112307,3.508771929824561,11.448179271708684,95.10643503792512,7.340347443112307,171.9298245614035,560.9607843137255,4660.215316858331,634.8766666666667,126.3157894736842,412.1344537815126,3423.8316613653046,466.44,224.56140350877192,732.6834733893558,6086.811842427208,829.2266666666667
non diabetici,lr_scored,0.2,4087,357,4.575483239540005,1.3457303645705896,7.389283092733056,3.4,11.448179271708684,95.42451676046,7.389283092733056,166.6,560.9607843137255,4675.80132126254,632.7814569536424,122.39999999999999,412.1344537815126,3435.2826033765596,464.9006622516556,217.6,732.6834733893558,6107.16907266944,826.4900662251656
tutti,lr_scored,0.02,4350,425,100.0,9.770114942528735,0.0,10.235294117647058,10.235294117647058,0.0,0.0,501.52941176470586,501.52941176470586,0.0,,368.4705882352941,368.4705882352941,0.0,,655.0588235294117,655.0588235294117,0.0,
tutti,lr_scored,0.025,4350,425,99.9080459770115,9.770114942528735,0.0,10.225882352941177,10.235294117647058,0.09195402298850575,0.0,501.0682352941177,501.52941176470586,4.505747126436781,,368.13176470588235,368.4705882352941,3.310344827586207,,654.4564705882353,655.0588235294117,5.885057471264368,
tutti,lr_scored,0.03,4350,425,99.35632183908046,9.724137931034482,0.04597701149425287,10.217494089834515,10.235294117647058,0.6436781609195402,0.04597701149425287,500.65721040189123,501.52941176470586,31.54022988505747,686.0,367.82978723404256,368.4705882352941,23.17241379310345,504.0,653.919621749409,655.0588235294117,41.195402298850574,896.0
tutti,lr_scored,0.035,4350,425,96.98850574712644,9.60919540229885,0.16091954022988506,10.0933014354067,10.235294117647058,3.0114942528735633,0.16091954022988506,494.57177033492826,501.52941176470586,147.5632183908046,917.0,363.3588516746412,368.4705882352941,108.41379310344828,673.7142857142857,645.9712918660288,655.0588235294117,192.73563218390805,1197.7142857142858
tutti,lr_scored,0.04,4350,425,93.05747126436782,9.448275862068966,0.3218390804597701,9.849148418491485,10.235294117647058,6.942528735632184,0.3218390804597701,482.60827250608276,501.52941176470586,340.18390804597703,1057.0,354.56934306569343,368.4705882352941,249.9310344827586,776.5714285714286,630.345498783455,655.0588235294117,444.32183908045977,1380.5714285714287
tutti,lr_scored,0.045,4350,425,87.28735632183908,9.126436781609195,0.6436781609195402,9.564231738035264,10.235294117647058,12.71264367816092,0.6436781609195402,468.647355163728,501.52941176470586,622.919540229885,967.75,344.3123425692695,368.4705882352941,457.6551724137931,711.0,612.1108312342569,655.0588235294117,813.6091954022988,1264.0
tutti,lr_scored,0.05,4350,425,80.55172413793103,8.804597701149426,0.9655172413793104,9.148825065274151,10.235294117647058,19.448275862068964,0.9655172413793104,448.2924281984334,501.52941176470586,952.9655172413793,987.0,329.35770234986944,368.4705882352941,700.1379310344827,725.1428571428571,585.5248041775457,655.0588235294117,1244.6896551724137,1289.142857142857
tutti,lr_scored,0.055,4350,425,73.65517241379311,8.298850574712644,1.471264367816092,8.875346260387811,10.235294117647058,26.344827586206897,1.471264367816092,434.89196675900274,501.52941176470586,1290.896551724138,877.40625,319.5124653739612,368.4705882352941,948.4137931034483,644.625,568.0221606648199,655.0588235294117,1686.0689655172414,1146.0
tutti,lr_scored,0.06,4350,425,67.24137931034483,7.977011494252873,1.793103448275862,8.429394812680115,10.235294117647058,32.758620689655174,1.793103448275862,413.0403458213257,501.52941176470586,1605.1724137931035,895.1923076923077,303.45821325648416,368.4705882352941,1179.3103448275863,657.6923076923077,539.4812680115274,655.0588235294117,2096.551724137931,1169.2307692307693
tutti,lr_scored,0.065,4350,425,60.85057471264368,7.632183908045977,2.1379310344827585,7.97289156626506,10.235294117647058,39.14942528735632,2.1379310344827585,390.671686746988,501.52941176470586,1918.3218390804598,897.2795698924731,287.0240963855422,368.4705882352941,1409.3793103448277,659.2258064516129,510.26506024096386,655.0588235294117,2505.5632183908046,1171.9569892473119
tutti,lr_scored,0.07,4350,425,55.01149425287356,7.264367816091954,2.5057471264367814,7.572784810126582,10.235294117647058,44.98850574712644,2.5057471264367814,371.0664556962025,501.52941176470586,2204.4367816091954,879.7522935779816,272.62025316455697,368.4705882352941,1619.5862068965519,646.348623853211,484.65822784810126,655.0588235294117,2879.264367816092,1149.0642201834862
tutti,lr_scored,0.075,4350,425,49.770114942528735,6.896551724137931,2.8735632183908044,7.216666666666667,10.235294117647058,50.229885057471265,2.8735632183908044,353.6166666666667,501.52941176470586,2461.264367816092,856.52,259.8,368.4705882352941,1808.2758620689656,629.28,461.8666666666667,655.0588235294117,3214.712643678161,1118.72
tutti,lr_scored,0.08,4350,425,45.310344827586206,6.551724137931035,3.218390804597701,6.91578947368421,10.235294117647058,54.689655172413794,3.218390804597701,338.8736842105263,501.52941176470586,2679.793103448276,832.65,248.96842105263158,368.4705882352941,1968.8275862068965,611.7428571428571,442.61052631578946,655.0588235294117,3500.137931034483,1087.5428571428572
tutti,lr_scored,0.085,4350,425,41.172413793103445,6.183908045977011,3.586206896551724,6.657992565055762,10.235294117647058,58.827586206896555,3.586206896551724,326.24163568773236,501.52941176470586,2882.551724137931,803.7884615384615,239.68773234200745,368.4705882352941,2117.793103448276,590.5384615384615,426.1115241635688,655.0588235294117,3764.9655172413795,1049.8461538461538
tutti,lr_scored,0.09,4350,425,37.49425287356322,6.022988505747127,3.7471264367816093,6.2251908396946565,10.235294117647058,62.50574712643678,3.7471264367816093,305.03435114503816,501.52941176470586,3062.7816091954023,817.3680981595093,224.10687022900763,368.4705882352941,2250.206896551724,600.5153374233129,398.412213740458,655.0588235294117,4000.367816091954,1067.5828220858896
tutti,lr_scored,0.095,4350,425,33.747126436781606,5.67816091954023,4.091954022988506,5.94331983805668,10.235294117647058,66.25287356321839,4.091954022988506,291.2226720647773,501.52941176470586,3246.390804597701,793.3595505617977,213.95951417004048,368.4705882352941,2385.103448275862,582.876404494382,380.3724696356275,655.0588235294117,4240.183908045977,1036.2247191011236
tutti,lr_scored,0.1,4350,425,30.988505747126435,5.35632183908046,4.413793103448276,5.785407725321888,10.235294117647058,69.01149425287356,4.413793103448276,283.4849785407725,501.52941176470586,3381.5632183908046,766.1354166666666,208.27467811158797,368.4705882352941,2484.4137931034484,562.875,370.26609442060084,655.0588235294117,4416.735632183908,1000.6666666666666
tutti,lr_scored,0.105,4350,425,28.160919540229884,5.195402298850575,4.574712643678161,5.420353982300885,10.235294117647058,71.83908045977012,4.574712643678161,265.5973451327433,501.52941176470586,3520.114942528736,769.4723618090452,195.13274336283183,368.4705882352941,2586.206896551724,565.3266331658291,346.9026548672566,655.0588235294117,4597.701149425287,1005.0251256281407
tutti,lr_scored,0.11,4350,425,26.183908045977013,4.988505747126437,4.781609195402299,5.248847926267281,10.235294117647058,73.816091954023,4.781609195402299,257.19354838709677,501.52941176470586,3616.9885057471265,756.4375,188.95852534562212,368.4705882352941,2657.379310344828,555.75,335.926267281106,655.0588235294117,4724.229885057472,988.0
tutti,lr_scored,0.115,4350,425,24.160919540229884,4.781609195402299,4.988505747126437,5.052884615384615,10.235294117647058,75.83908045977012,4.988505747126437,247.59134615384613,501.52941176470586,3716.114942528736,744.9354838709677,181.90384615384613,368.4705882352941,2730.206896551724,547.2995391705069,323.38461538461536,655.0588235294117,4853.701149425287,972.9769585253456
tutti,lr_scored,0.12,4350,425,22.06896551724138,4.413793103448276,5.35632183908046,5.0,10.235294117647058,77.93103448275862,5.35632183908046,245.0,501.52941176470586,3818.6206896551726,712.9184549356223,180.0,368.4705882352941,2805.5172413793102,523.7768240343347,320.0,655.0588235294117,4987.586206896552,931.1587982832618
tutti,lr_scored,0.125,4350,425,20.528735632183906,4.344827586206897,5.425287356321839,4.724867724867725,10.235294117647058,79.47126436781609,5.425287356321839,231.5185185185185,501.52941176470586,3894.0919540229884,717.7669491525423,170.09523809523807,368.4705882352941,2860.965517241379,527.3389830508474,302.3915343915344,655.0588235294117,5086.16091954023,937.4915254237288
tutti,lr_scored,0.13,4350,425,18.988505747126435,4.160919540229885,5.609195402298851,4.56353591160221,10.235294117647058,81.01149425287356,5.609195402298851,223.61325966850828,501.52941176470586,3969.5632183908046,707.688524590164,164.28729281767954,368.4705882352941,2916.4137931034484,519.9344262295082,292.0662983425414,655.0588235294117,5184.735632183908,924.327868852459
tutti,lr_scored,0.135,4350,425,17.79310344827586,4.022988505747127,5.747126436781609,4.422857142857143,10.235294117647058,82.20689655172414,5.747126436781609,216.72,501.52941176470586,4028.137931034483,700.896,159.22285714285712,368.4705882352941,2959.4482758620693,514.944,283.0628571428571,655.0588235294117,5261.241379310345,915.456
tutti,lr_scored,0.14,4350,425,16.57471264367816,3.8160919540229883,5.954022988505747,4.343373493975903,10.235294117647058,83.42528735632185,5.954022988505747,212.82530120481925,501.52941176470586,4087.8390804597702,686.5675675675676,156.36144578313252,368.4705882352941,3003.3103448275865,504.41698841698843,277.9759036144578,655.0588235294117,5339.218390804598,896.7413127413128
tutti,lr_scored,0.145,4350,425,15.563218390804598,3.6551724137931036,6.114942528735632,4.2578616352201255,10.235294117647058,84.4367816091954,6.114942528735632,208.63522012578616,501.52941176470586,4137.402298850575,676.6052631578947,153.2830188679245,368.4705882352941,3039.7241379310344,497.09774436090225,272.50314465408803,655.0588235294117,5403.954022988506,883.7293233082706
tutti,lr_scored,0.15,4350,425,14.574712643678161,3.425287356321839,6.344827586206897,4.25503355704698,10.235294117647058,85.42528735632185,6.344827586206897,208.49664429530202,501.52941176470586,4185.83908045977,659.7246376811594,153.18120805369128,368.4705882352941,3075.3103448275865,484.69565217391306,272.32214765100673,655.0588235294117,5467.218390804598,861.6811594202899
tutti,lr_scored,0.155,4350,425,13.701149425287356,3.3563218390804597,6.413793103448276,4.082191780821918,10.235294117647058,86.29885057471265,6.413793103448276,200.027397260274,501.52941176470586,4228.64367816092,659.3046594982079,146.95890410958904,368.4705882352941,3106.7586206896553,484.38709677419354,261.26027397260276,655.0588235294117,5523.126436781609,861.1326164874552
tutti,lr_scored,0.16,4350,425,12.850574712643677,3.264367816091954,6.505747126436781,3.936619718309859,10.235294117647058,87.14942528735632,6.505747126436781,192.8943661971831,501.52941176470586,4270.3218390804595,656.3922261484099,141.7183098591549,368.4705882352941,3137.3793103448274,482.24734982332154,251.94366197183098,655.0588235294117,5577.563218390805,857.3286219081272
tutti,lr_scored,0.165,4350,425,12.091954022988507,3.1494252873563218,6.620689655172414,3.8394160583941606,10.235294117647058,87.9080459770115,6.620689655172414,188.13138686131387,501.52941176470586,4307.494252873564,650.6111111111111,138.2189781021898,368.4705882352941,3164.689655172414,478.0,245.72262773722628,655.0588235294117,5626.114942528736,849.7777777777778
tutti,lr_scored,0.17,4350,425,11.494252873563218,2.9885057471264367,6.781609195402299,3.8461538461538463,10.235294117647058,88.50574712643679,6.781609195402299,188.46153846153845,501.52941176470586,4336.781609195403,639.4915254237288,138.46153846153845,368.4705882352941,3186.206896551724,469.8305084745763,246.15384615384616,655.0588235294117,5664.367816091954,835.2542372881356
tutti,lr_scored,0.175,4350,425,10.758620689655173,2.8275862068965516,6.942528735632184,3.8048780487804876,10.235294117647058,89.24137931034483,6.942528735632184,186.4390243902439,501.52941176470586,4372.827586206897,629.8609271523179,136.97560975609755,368.4705882352941,3212.689655172414,462.7549668874172,243.5121951219512,655.0588235294117,5711.448275862069,822.6754966887418
tutti,lr_scored,0.18,4350,425,10.137931034482758,2.7586206896551726,7.011494252873563,3.675,10.235294117647058,89.86206896551724,7.011494252873563,180.075,501.52941176470586,4403.241379310345,628.0032786885246,132.29999999999998,368.4705882352941,3235.0344827586205,461.39016393442625,235.2,655.0588235294117,5751.172413793103,820.2491803278689
tutti,lr_scored,0.185,4350,425,9.701149425287356,2.7126436781609193,7.057471264367816,3.5762711864406778,10.235294117647058,90.29885057471265,7.057471264367816,175.23728813559322,501.52941176470586,4424.64367816092,626.9446254071661,128.7457627118644,368.4705882352941,3250.7586206896553,460.6123778501629,228.88135593220338,655.0588235294117,5779.126436781609,818.8664495114007
tutti,lr_scored,0.19,4350,425,9.264367816091953,2.5977011494252875,7.172413793103448,3.566371681415929,10.235294117647058,90.73563218390805,7.172413793103448,174.75221238938053,501.52941176470586,4446.045977011495,619.8814102564103,128.38938053097345,368.4705882352941,3266.4827586206898,455.4230769230769,228.24778761061947,655.0588235294117,5807.080459770115,809.6410256410256
tutti,lr_scored,0.195,4350,425,8.827586206896552,2.528735632183908,7.241379310344827,3.4909090909090907,10.235294117647058,91.17241379310344,7.241379310344827,171.05454545454543,501.52941176470586,4467.448275862069,616.9333333333333,125.67272727272727,368.4705882352941,3282.206896551724,453.25714285714287,223.4181818181818,655.0588235294117,5835.0344827586205,805.7904761904762
tutti,lr_scored,0.2,4350,425,8.436781609195402,2.4367816091954024,7.333333333333333,3.4622641509433962,10.235294117647058,91.5632183908046,7.333333333333333,169.6509433962264,501.52941176470586,4486.597701149425,611.8087774294671,124.64150943396227,368.4705882352941,3296.2758620689656,449.4921630094044,221.58490566037736,655.0588235294117,5860.045977011494,799.0971786833856
diabetici,lr_penalized,0.02,263,68,100.0,25.85551330798479,0.0,3.8676470588235294,3.8676470588235294,0.0,0.0,189.51470588235296,189.51470588235296,0.0,,139.23529411764707,139.23529411764707,0.0,,247.52941176470588,247.52941176470588,0.0,
diabetici,lr_penalized,0.025,263,68,100.0,25.85551330798479,0.0,3.8676470588235294,3.8676470588235294,0.0,0.0,189.51470588235296,189.51470588235296,0.0,,139.23529411764707,139.23529411764707,0.0,,247.52941176470588,247.52941176470588,0.0,
diabetici,lr_penalized,0.03,263,68,100.0,25.85551330798479,0.0,3.8676470588235294,3.8676470588235294,0.0,0.0,189.51470588235296,189.51470588235296,0.0,,139.23529411764707,139.23529411764707,0.0,,247.52941176470588,247.52941176470588,0.0,
diabetici,lr_penalized,0.035,263,68,100.0,25.85551330798479,0.0,3.8676470588235294,3.8676470588235294,0.0,0.0,189.51470588235296,189.51470588235296,0.0,,139.23529411764707,139.23529411764707,0.0,,247.52941176470588,247.52941176470588,0.0,
diabetici,lr_penalized,0.04,263,68,100.0,25.85551330798479,0.0,3.8676470588235294,3.8676470588235294,0.0,0.0,189.51470588235296,189.51470588235296,0.0,,139.23529411764707,139.23529411764707,0.0,,247.52941176470588,247.52941176470588,0.0,
diabetici,lr_penalized,0.045,263,68,99.23954372623574,25.85551330798479,0.0,3.838235294117647,3.8676470588235294,0.7604562737642585,0.0,188.07352941176472,189.51470588235296,37.262357414448665,,138.1764705882353,139.23529411764707,27.376425855513308,,245.64705882352942,247.52941176470588,48.669201520912544,
diabetici,lr_penalized,0.05,263,68,98.85931558935361,25.85551330798479,0.0,3.823529411764706,3.8676470588235294,1.1406844106463878,0.0,187.3529411764706,189.51470588235296,55.893536121673,,137.64705882352942,139.23529411764707,41.06463878326996,,244.7058823529412,247.52941176470588,73.00380228136882,
diabetici,lr_penalized,0.055,263,68,98.85931558935361,25.85551330798479,0.0,3.823529411764706,3.8676470588235294,1.1406844106463878,0.0,187.3529411764706,189.51470588235296,55.893536121673,,137.64705882352942,139.23529411764707,41.06463878326996,,244.7058823529412,247.52941176470588,73.00380228136882,
diabetici,lr_penalized,0.06,263,68,96.95817490494296,25.475285171102662,0.38022813688212925,3.8059701492537314,3.8676470588235294,3.041825095057034,0.38022813688212925,186.49253731343285,189.51470588235296,149.04942965779466,392.0,137.01492537313433,139.23529411764707,109.50570342205323,288.0,243.5820895522388,247.52941176470588,194.67680608365018,512.0
diabetici,lr_penalized,0.065,263,68,94.67680608365019,25.475285171102662,0.38022813688212925,3.716417910447761,3.8676470588235294,5.32319391634981,0.38022813688212925,182.1044776119403,189.51470588235296,260.8365019011407,686.0,133.7910447761194,139.23529411764707,191.63498098859316,504.0,237.8507462686567,247.52941176470588,340.68441064638785,896.0
diabetici,lr_penalized,0.07,263,68,93.91634980988593,25.09505703422053,0.7604562737642585,3.742424242424242,3.8676470588235294,6.083650190114068,0.7604562737642585,183.37878787878788,189.51470588235296,298.0988593155893,392.0,134.72727272727272,139.23529411764707,219.01140684410646,288.0,239.5151515151515,247.52941176470588,389.35361216730035,512.0
diabetici,lr_penalized,0.075,263,68,92.01520912547528,25.09505703422053,0.7604562737642585,3.6666666666666665,3.8676470588235294,7.984790874524715,0.7604562737642585,179.66666666666666,189.51470588235296,391.25475285171103,514.5,132.0,139.23529411764707,287.45247148288973,378.0,234.66666666666666,247.52941176470588,511.02661596958177,672.0
diabetici,lr_penalized,0.08,263,68,90.11406844106465,25.09505703422053,0.7604562737642585,3.590909090909091,3.8676470588235294,9.885931558935361,0.7604562737642585,175.95454545454544,189.51470588235296,484.4106463878327,637.0,129.27272727272728,139.23529411764707,355.89353612167304,468.0,229.8181818181818,247.52941176470588,632.6996197718631,832.0
diabetici,lr_penalized,0.085,263,68,88.212927756654,24.714828897338403,1.1406844106463878,3.5692307692307694,3.8676470588235294,11.787072243346008,1.1406844106463878,174.8923076923077,189.51470588235296,577.5665399239545,506.3333333333333,128.4923076923077,139.23529411764707,424.3346007604563,372.0,228.43076923076924,247.52941176470588,754.3726235741445,661.3333333333334
diabetici,lr_penalized,0.09,263,68,87.07224334600761,24.714828897338403,1.1406844106463878,3.523076923076923,3.8676470588235294,12.927756653992395,1.1406844106463878,172.63076923076923,189.51470588235296,633.4600760456274,555.3333333333334,126.83076923076922,139.23529411764707,465.3992395437262,408.0,225.47692307692307,247.52941176470588,827.3764258555133,725.3333333333334
diabetici,lr_penalized,0.095,263,68,84.03041825095058,24.334600760456272,1.520912547528517,3.453125,3.8676470588235294,15.96958174904943,1.520912547528517,169.203125,189.51470588235296,782.5095057034221,514.5,124.3125,139.23529411764707,574.9049429657795,378.0,221.0,247.52941176470588,1022.0532319391635,672.0
diabetici,lr_penalized,0.1,263,68,84.03041825095058,24.334600760456272,1.520912547528517,3.453125,3.8676470588235294,15.96958174904943,1.520912547528517,169.203125,189.51470588235296,782.5095057034221,514.5,124.3125,139.23529411764707,574.9049429657795,378.0,221.0,247.52941176470588,1022.0532319391635,672.0
diabetici,lr_penalized,0.105,263,68,80.98859315589354,23.574144486692017,2.2813688212927756,3.435483870967742,3.8676470588235294,19.011406844106464,2.2813688212927756,168.33870967741936,189.51470588235296,931.5589353612168,408.3333333333333,123.67741935483872,139.23529411764707,684.4106463878327,300.0,219.8709677419355,247.52941176470588,1216.7300380228137,533.3333333333334
diabetici,lr_penalized,0.11,263,68,79.08745247148289,23.574144486692017,2.2813688212927756,3.3548387096774195,3.8676470588235294,20.91254752851711,2.2813688212927756,164.38709677419357,189.51470588235296,1024.7148288973383,449.1666666666667,120.7741935483871,139.23529411764707,752.8517110266159,330.0,214.70967741935485,247.52941176470588,1338.403041825095,586.6666666666666
