number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
16,0.2065260251192971,2026-09-19 19:39:51.607752,2026-09-19 19:39:56.571195,0 days 00:00:04.963443,0.5079203196000851,0.025963752658495164,12,732,3.6491038061969068,3.62744977775347,0.6241406194594328,,"{""colsample_bytree"": 0.5079203196000851, ""learning_rate"": 0.025963752658495164, ""max_depth"": 12, ""n_estimators"": 732, ""reg_alpha"": 3.6491038061969068, ""reg_lambda"": 3.62744977775347, ""subsample"": 0.6241406194594328}",PRUNED
17,0.240679721498592,2026-09-19 19:39:56.571195,2026-09-19 19:40:33.087983,0 days 00:00:36.516788,0.7844647999317669,0.015912154208985067,10,899,4.946261244980964,2.991405033949151,0.6570949677792195,,"{""colsample_bytree"": 0.7844647999317669, ""learning_rate"": 0.015912154208985067, ""max_depth"": 10, ""n_estimators"": 899, ""reg_alpha"": 4.946261244980964, ""reg_lambda"": 2.991405033949151, ""subsample"": 0.6570949677792195}",COMPLETE
18,0.20649020841385302,2026-09-19 19:40:33.087983,2026-09-19 19:40:42.149670,0 days 00:00:09.061687,0.7410092538531269,0.011894191020808263,10,1065,4.7585522372123386,3.740266808640352,0.6858323558039032,,"{""colsample_bytree"": 0.7410092538531269, ""learning_rate"": 0.011894191020808263, ""max_depth"": 10, ""n_estimators"": 1065, ""reg_alpha"": 4.7585522372123386, ""reg_lambda"": 3.740266808640352, ""subsample"": 0.6858323558039032}",PRUNED
19,0.20407959897910347,2026-09-19 19:40:42.149670,2026-09-19 19:40:47.383912,0 days 00:00:05.234242,0.7156051720171609,0.030123873234686075,11,825,4.898525117079106,4.917024185486033,0.6690571775773904,,"{""colsample_bytree"": 0.7156051720171609, ""learning_rate"": 0.030123873234686075, ""max_depth"": 11, ""n_estimators"": 825, ""reg_alpha"": 4.898525117079106, ""reg_lambda"": 4.917024185486033, ""subsample"": 0.6690571775773904}",PRUNED
20,0.23632924286604626,2026-09-19 19:40:47.383912,2026-09-19 19:41:11.161497,0 days 00:00:23.777585,0.7275390493494308,0.03989288240070684,11,950,4.911996801531084,2.775511200239483,0.6998457136474578,,"{""colsample_bytree"": 0.7275390493494308, ""learning_rate"": 0.03989288240070684, ""max_depth"": 11, ""n_estimators"": 950, ""reg_alpha"": 4.911996801531084, ""reg_lambda"": 2.775511200239483, ""subsample"": 0.6998457136474578}",COMPLETE
21,0.2404149061523035,2026-09-19 19:41:11.161497,2026-09-19 19:41:44.896459,0 days 00:00:33.734962,0.6286773838162094,0.015303558561465142,11,781,4.558077720317919,3.5962987312389085,0.7398402632310568,,"{""colsample_bytree"": 0.6286773838162094, ""learning_rate"": 0.015303558561465142, ""max_depth"": 11, ""n_estimators"": 781, ""reg_alpha"": 4.558077720317919, ""reg_lambda"": 3.5962987312389085, ""subsample"": 0.7398402632310568}",COMPLETE
22,0.20773686644460004,2026-09-19 19:41:44.896459,2026-09-19 19:41:51.934938,0 days 00:00:07.038479,0.7283036723313057,0.01778573262521716,10,861,3.91146928808132,3.278014959504398,0.7625594817615351,,"{""colsample_bytree"": 0.7283036723313057, ""learning_rate"": 0.01778573262521716, ""max_depth"": 10, ""n_estimators"": 861, ""reg_alpha"": 3.91146928808132, ""reg_lambda"": 3.278014959504398, ""subsample"": 0.7625594817615351}",PRUNED
23,0.23861087008517273,2026-09-19 19:41:51.935938,2026-09-19 19:42:30.304429,0 days 00:00:38.368491,0.6422609160152377,0.014138407369721908,11,931,4.536773652373023,4.688480511902018,0.6079837608422944,,"{""colsample_bytree"": 0.6422609160152377, ""learning_rate"": 0.014138407369721908, ""max_depth"": 11, ""n_estimators"": 931, ""reg_alpha"": 4.536773652373023, ""reg_lambda"": 4.688480511902018, ""subsample"": 0.6079837608422944}",COMPLETE
24,0.20775676211061195,2026-09-19 19:42:30.304429,2026-09-19 19:42:36.232429,0 days 00:00:05.928000,0.7018732125581142,0.011230856182083882,9,719,4.517463066718266,4.268107583430518,0.6308174385639536,,"{""colsample_bytree"": 0.7018732125581142, ""learning_rate"": 0.011230856182083882, ""max_depth"": 9, ""n_estimators"": 719, ""reg_alpha"": 4.517463066718266, ""reg_lambda"": 4.268107583430518, ""subsample"": 0.6308174385639536}",PRUNED
25,0.2353847299285724,2026-09-19 19:42:36.232429,2026-09-19 19:42:51.544931,0 days 00:00:15.312502,0.6275674526489953,0.011324632231587204,11,755,3.865983552422027,4.916981321234971,0.6722177746717521,,"{""colsample_bytree"": 0.6275674526489953, ""learning_rate"": 0.011324632231587204, ""max_depth"": 11, ""n_estimators"": 755, ""reg_alpha"": 3.865983552422027, ""reg_lambda"": 4.916981321234971, ""subsample"": 0.6722177746717521}",PRUNED
26,0.24551859396907377,2026-09-19 19:42:51.544931,2026-09-19 19:43:34.264657,0 days 00:00:42.719726,0.5138694745818063,0.01101641277590789,12,956,4.049066331596926,3.5247696577487315,0.6879274561685298,,"{""colsample_bytree"": 0.5138694745818063, ""learning_rate"": 0.01101641277590789, ""max_depth"": 12, ""n_estimators"": 956, ""reg_alpha"": 4.049066331596926, ""reg_lambda"": 3.5247696577487315, ""subsample"": 0.6879274561685298}",COMPLETE
27,0.24292060884645186,2026-09-19 19:43:34.264657,2026-09-19 19:44:18.615453,0 days 00:00:44.350796,0.5103558593706191,0.010654399995394297,11,1016,3.435473285059787,3.800342822159389,0.7065065486250063,,"{""colsample_bytree"": 0.5103558593706191, ""learning_rate"": 0.010654399995394297, ""max_depth"": 11, ""n_estimators"": 1016, ""reg_alpha"": 3.435473285059787, ""reg_lambda"": 3.800342822159389, ""subsample"": 0.7065065486250063}",COMPLETE
28,0.20926428495809293,2026-09-19 19:44:18.615453,2026-09-19 19:44:23.493009,0 days 00:00:04.877556,0.5042076376352855,0.023405181967018386,9,868,4.171319153057337,4.413208414940192,0.6894132568159224,,"{""colsample_bytree"": 0.5042076376352855, ""learning_rate"": 0.023405181967018386, ""max_depth"": 9, ""n_estimators"": 868, ""reg_alpha"": 4.171319153057337, ""reg_lambda"": 4.413208414940192, ""subsample"": 0.6894132568159224}",PRUNED
29,0.20842866535260351,2026-09-19 19:44:23.493009,2026-09-19 19:44:30.432076,0 days 00:00:06.939067,0.5327782375813476,0.01078140532565411,12,831,4.938328938335205,3.703761520200624,0.6310062114221491,,"{""colsample_bytree"": 0.5327782375813476, ""learning_rate"": 0.01078140532565411, ""max_depth"": 12, ""n_estimators"": 831, ""reg_alpha"": 4.938328938335205, ""reg_lambda"": 3.703761520200624, ""subsample"": 0.6310062114221491}",PRUNED
