number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
15,0.20564066779374424,2026-09-19 16:40:02.762405,2026-09-19 16:40:03.607703,0 days 00:00:00.845298,0.8346167132956301,0.0330386218648446,1,750,2.26796506828004,1.7389752854868763,0.8347793945848024,,"{""colsample_bytree"": 0.8346167132956301, ""learning_rate"": 0.0330386218648446, ""max_depth"": 1, ""n_estimators"": 750, ""reg_alpha"": 2.26796506828004, ""reg_lambda"": 1.7389752854868763, ""subsample"": 0.8347793945848024}",PRUNED
16,0.22781310859347176,2026-09-19 16:40:03.607703,2026-09-19 16:40:06.031876,0 days 00:00:02.424173,0.7489099559938276,0.01835596642921182,2,916,1.1095504417040156,3.9314419901389033,0.8746960642321124,,"{""colsample_bytree"": 0.7489099559938276, ""learning_rate"": 0.01835596642921182, ""max_depth"": 2, ""n_estimators"": 916, ""reg_alpha"": 1.1095504417040156, ""reg_lambda"": 3.9314419901389033, ""subsample"": 0.8746960642321124}",COMPLETE
17,0.20585418739739017,2026-09-19 16:40:06.031876,2026-09-19 16:40:06.780940,0 days 00:00:00.749064,0.8135154681775608,0.017772218779568544,1,768,1.7675393106176778,2.720463502218017,0.7538946289018,,"{""colsample_bytree"": 0.8135154681775608, ""learning_rate"": 0.017772218779568544, ""max_depth"": 1, ""n_estimators"": 768, ""reg_alpha"": 1.7675393106176778, ""reg_lambda"": 2.720463502218017, ""subsample"": 0.7538946289018}",PRUNED
18,0.19065096428126535,2026-09-19 16:40:06.780940,2026-09-19 16:40:07.369169,0 days 00:00:00.588229,0.6915821692142201,0.03283211047049361,3,864,1.2798153420547367,2.276434288398479,0.6391283508947929,,"{""colsample_bytree"": 0.6915821692142201, ""learning_rate"": 0.03283211047049361, ""max_depth"": 3, ""n_estimators"": 864, ""reg_alpha"": 1.2798153420547367, ""reg_lambda"": 2.276434288398479, ""subsample"": 0.6391283508947929}",PRUNED
19,0.19457543499960003,2026-09-19 16:40:07.369169,2026-09-19 16:40:07.705969,0 days 00:00:00.336800,0.7106770338740653,0.04354149324518672,1,980,2.6530123494322204,3.0651441598259916,0.9073460947862618,,"{""colsample_bytree"": 0.7106770338740653, ""learning_rate"": 0.04354149324518672, ""max_depth"": 1, ""n_estimators"": 980, ""reg_alpha"": 2.6530123494322204, ""reg_lambda"": 3.0651441598259916, ""subsample"": 0.9073460947862618}",PRUNED
20,0.20571807286925972,2026-09-19 16:40:07.705969,2026-09-19 16:40:08.519888,0 days 00:00:00.813919,0.757385047173386,0.06377791034213803,1,798,3.5164524399465957,1.5387622598718955,0.7603497585801671,,"{""colsample_bytree"": 0.757385047173386, ""learning_rate"": 0.06377791034213803, ""max_depth"": 1, ""n_estimators"": 798, ""reg_alpha"": 3.5164524399465957, ""reg_lambda"": 1.5387622598718955, ""subsample"": 0.7603497585801671}",PRUNED
21,0.20094235198391314,2026-09-19 16:40:08.519888,2026-09-19 16:40:09.335996,0 days 00:00:00.816108,0.8396232667935288,0.01686954580230138,3,787,0.1286701984017008,3.8820828426291323,0.8029296307476499,,"{""colsample_bytree"": 0.8396232667935288, ""learning_rate"": 0.01686954580230138, ""max_depth"": 3, ""n_estimators"": 787, ""reg_alpha"": 0.1286701984017008, ""reg_lambda"": 3.8820828426291323, ""subsample"": 0.8029296307476499}",PRUNED
22,0.2230544258487442,2026-09-19 16:40:09.335996,2026-09-19 16:40:12.837517,0 days 00:00:03.501521,0.715955236387027,0.019303962523519954,3,875,0.9457278299621681,3.8679100946803575,0.9496792334589704,,"{""colsample_bytree"": 0.715955236387027, ""learning_rate"": 0.019303962523519954, ""max_depth"": 3, ""n_estimators"": 875, ""reg_alpha"": 0.9457278299621681, ""reg_lambda"": 3.8679100946803575, ""subsample"": 0.9496792334589704}",COMPLETE
23,0.19107700238900518,2026-09-19 16:40:12.837517,2026-09-19 16:40:14.303423,0 days 00:00:01.465906,0.7985889460840885,0.011802454658494449,5,921,1.1607468915429777,2.8631773440969766,0.8892605703803923,,"{""colsample_bytree"": 0.7985889460840885, ""learning_rate"": 0.011802454658494449, ""max_depth"": 5, ""n_estimators"": 921, ""reg_alpha"": 1.1607468915429777, ""reg_lambda"": 2.8631773440969766, ""subsample"": 0.8892605703803923}",PRUNED
24,0.20032082045016672,2026-09-19 16:40:14.303423,2026-09-19 16:40:14.654981,0 days 00:00:00.351558,0.6271641836327536,0.02483588733131085,1,985,1.6399266073423109,2.8077015345811036,0.9544741726763475,,"{""colsample_bytree"": 0.6271641836327536, ""learning_rate"": 0.02483588733131085, ""max_depth"": 1, ""n_estimators"": 985, ""reg_alpha"": 1.6399266073423109, ""reg_lambda"": 2.8077015345811036, ""subsample"": 0.9544741726763475}",PRUNED
25,0.1941259333623487,2026-09-19 16:40:14.654981,2026-09-19 16:40:15.329158,0 days 00:00:00.674177,0.7768177779217047,0.013964689077945652,3,921,0.7759314397845898,4.643116539422051,0.7363870451879161,,"{""colsample_bytree"": 0.7768177779217047, ""learning_rate"": 0.013964689077945652, ""max_depth"": 3, ""n_estimators"": 921, ""reg_alpha"": 0.7759314397845898, ""reg_lambda"": 4.643116539422051, ""subsample"": 0.7363870451879161}",PRUNED
26,0.19799271348975733,2026-09-19 16:40:15.329158,2026-09-19 16:40:15.755815,0 days 00:00:00.426657,0.6393894347533802,0.03225647783096826,2,902,0.32511865971963405,2.1143061227784123,0.7843714454303511,,"{""colsample_bytree"": 0.6393894347533802, ""learning_rate"": 0.03225647783096826, ""max_depth"": 2, ""n_estimators"": 902, ""reg_alpha"": 0.32511865971963405, ""reg_lambda"": 2.1143061227784123, ""subsample"": 0.7843714454303511}",PRUNED
27,0.2294643891466222,2026-09-19 16:40:15.755815,2026-09-19 16:40:18.964507,0 days 00:00:03.208692,0.7593144581109492,0.010109687471429502,3,960,2.1463597112618995,3.079714465394364,0.8871739190784236,,"{""colsample_bytree"": 0.7593144581109492, ""learning_rate"": 0.010109687471429502, ""max_depth"": 3, ""n_estimators"": 960, ""reg_alpha"": 2.1463597112618995, ""reg_lambda"": 3.079714465394364, ""subsample"": 0.8871739190784236}",COMPLETE
28,0.19442800225840318,2026-09-19 16:40:18.964507,2026-09-19 16:40:19.675875,0 days 00:00:00.711368,0.7769602164949233,0.024810655102713144,3,934,2.2055612641375326,3.219723844542621,0.831314935969673,,"{""colsample_bytree"": 0.7769602164949233, ""learning_rate"": 0.024810655102713144, ""max_depth"": 3, ""n_estimators"": 934, ""reg_alpha"": 2.2055612641375326, ""reg_lambda"": 3.219723844542621, ""subsample"": 0.831314935969673}",PRUNED
29,0.19849258119908145,2026-09-19 16:40:19.675875,2026-09-19 16:40:20.269948,0 days 00:00:00.594073,0.804268025533143,0.014504610018915563,3,764,1.8974243960530197,2.415635855499681,0.9474250411315123,,"{""colsample_bytree"": 0.804268025533143, ""learning_rate"": 0.014504610018915563, ""max_depth"": 3, ""n_estimators"": 764, ""reg_alpha"": 1.8974243960530197, ""reg_lambda"": 2.415635855499681, ""subsample"": 0.9474250411315123}",PRUNED
