number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,system_attrs_fixed_params,system_attrs_tpe:relative_params:0,state
15,0.20109850529568615,2026-09-19 16:39:31.818088,2026-09-19 16:39:32.042634,0 days 00:00:00.224546,0.9836548971138803,0.07381416709788433,2,411,1.8437391554668705,1.1553357941086269,0.9149771808004913,,"{""colsample_bytree"": 0.9836548971138803, ""learning_rate"": 0.07381416709788433, ""max_depth"": 2, ""n_estimators"": 411, ""reg_alpha"": 1.8437391554668705, ""reg_lambda"": 1.1553357941086269, ""subsample"": 0.9149771808004913}",PRUNED
16,0.20414718985613745,2026-09-19 16:39:32.042634,2026-09-19 16:39:32.860145,0 days 00:00:00.817511,0.7422292936292226,0.013915598758843562,6,395,2.311851905904967,1.3897924373542119,0.8095208442234005,,"{""colsample_bytree"": 0.7422292936292226, ""learning_rate"": 0.013915598758843562, ""max_depth"": 6, ""n_estimators"": 395, ""reg_alpha"": 2.311851905904967, ""reg_lambda"": 1.3897924373542119, ""subsample"": 0.8095208442234005}",PRUNED
17,0.19637712782441494,2026-09-19 16:39:32.860145,2026-09-19 16:39:33.056813,0 days 00:00:00.196668,0.5714864849185103,0.012463610807347661,1,541,0.027265748678571455,3.057480432438866,0.835191718296149,,"{""colsample_bytree"": 0.5714864849185103, ""learning_rate"": 0.012463610807347661, ""max_depth"": 1, ""n_estimators"": 541, ""reg_alpha"": 0.027265748678571455, ""reg_lambda"": 3.057480432438866, ""subsample"": 0.835191718296149}",PRUNED
18,0.2010487378906189,2026-09-19 16:39:33.056813,2026-09-19 16:39:33.634195,0 days 00:00:00.577382,0.6394427573188692,0.02041311170584793,6,327,1.8176223789382746,4.022175045773944,0.733989359380388,,"{""colsample_bytree"": 0.6394427573188692, ""learning_rate"": 0.02041311170584793, ""max_depth"": 6, ""n_estimators"": 327, ""reg_alpha"": 1.8176223789382746, ""reg_lambda"": 4.022175045773944, ""subsample"": 0.733989359380388}",PRUNED
19,0.187161939660332,2026-09-19 16:39:33.634195,2026-09-19 16:39:33.770031,0 days 00:00:00.135836,0.9853272979026017,0.011679063392216759,1,378,3.8981589698985735,0.9460197262290954,0.8967139595469521,,"{""colsample_bytree"": 0.9853272979026017, ""learning_rate"": 0.011679063392216759, ""max_depth"": 1, ""n_estimators"": 378, ""reg_alpha"": 3.8981589698985735, ""reg_lambda"": 0.9460197262290954, ""subsample"": 0.8967139595469521}",PRUNED
20,0.20184009821146315,2026-09-19 16:39:33.770031,2026-09-19 16:39:33.970767,0 days 00:00:00.200736,0.8017688779027979,0.02555467326952403,1,557,3.886199724462919,1.3611616441513186,0.8817976819223389,,"{""colsample_bytree"": 0.8017688779027979, ""learning_rate"": 0.02555467326952403, ""max_depth"": 1, ""n_estimators"": 557, ""reg_alpha"": 3.886199724462919, ""reg_lambda"": 1.3611616441513186, ""subsample"": 0.8817976819223389}",PRUNED
21,0.20556641508987666,2026-09-19 16:39:33.970767,2026-09-19 16:39:36.605904,0 days 00:00:02.635137,0.9377310042706002,0.021694837036636352,5,317,0.11383900572300076,2.8987764693181814,0.7163857126787962,,"{""colsample_bytree"": 0.9377310042706002, ""learning_rate"": 0.021694837036636352, ""max_depth"": 5, ""n_estimators"": 317, ""reg_alpha"": 0.11383900572300076, ""reg_lambda"": 2.8987764693181814, ""subsample"": 0.7163857126787962}",COMPLETE
22,0.19496871645697647,2026-09-19 16:39:36.605904,2026-09-19 16:39:37.002266,0 days 00:00:00.396362,0.9871885518547536,0.016317734247180037,3,483,1.6455458626968862,3.8417878765498488,0.8819633769861718,,"{""colsample_bytree"": 0.9871885518547536, ""learning_rate"": 0.016317734247180037, ""max_depth"": 3, ""n_estimators"": 483, ""reg_alpha"": 1.6455458626968862, ""reg_lambda"": 3.8417878765498488, ""subsample"": 0.8819633769861718}",PRUNED
23,0.19442822686862818,2026-09-19 16:39:37.002266,2026-09-19 16:39:37.237113,0 days 00:00:00.234847,0.9495371795513878,0.019635895747394713,2,381,4.851183187151244,1.7465898749119255,0.8505964925643148,,"{""colsample_bytree"": 0.9495371795513878, ""learning_rate"": 0.019635895747394713, ""max_depth"": 2, ""n_estimators"": 381, ""reg_alpha"": 4.851183187151244, ""reg_lambda"": 1.7465898749119255, ""subsample"": 0.8505964925643148}",PRUNED
24,0.1861712002459931,2026-09-19 16:39:37.237113,2026-09-19 16:39:37.759847,0 days 00:00:00.522734,0.8590215436926704,0.03483179318514551,5,328,0.05706107394747861,3.686712485641135,0.8271330004834352,,"{""colsample_bytree"": 0.8590215436926704, ""learning_rate"": 0.03483179318514551, ""max_depth"": 5, ""n_estimators"": 328, ""reg_alpha"": 0.05706107394747861, ""reg_lambda"": 3.686712485641135, ""subsample"": 0.8271330004834352}",PRUNED
25,0.20676477851458533,2026-09-19 16:39:37.759847,2026-09-19 16:39:38.975835,0 days 00:00:01.215988,0.9715994608639227,0.04046310314204936,2,403,3.7453471840758965,1.6109380344171755,0.9232797675886754,,"{""colsample_bytree"": 0.9715994608639227, ""learning_rate"": 0.04046310314204936, ""max_depth"": 2, ""n_estimators"": 403, ""reg_alpha"": 3.7453471840758965, ""reg_lambda"": 1.6109380344171755, ""subsample"": 0.9232797675886754}",COMPLETE
26,0.19747229230305097,2026-09-19 16:39:38.975835,2026-09-19 16:39:39.381342,0 days 00:00:00.405507,0.9824375638057311,0.015754124401295224,3,556,4.469449651241555,1.7400914170260477,0.7914934856517201,,"{""colsample_bytree"": 0.9824375638057311, ""learning_rate"": 0.015754124401295224, ""max_depth"": 3, ""n_estimators"": 556, ""reg_alpha"": 4.469449651241555, ""reg_lambda"": 1.7400914170260477, ""subsample"": 0.7914934856517201}",PRUNED
27,0.19012609962496338,2026-09-19 16:39:39.381342,2026-09-19 16:39:39.621309,0 days 00:00:00.239967,0.8828828135129099,0.04500153719254928,3,307,4.56942151980928,1.2242702473246276,0.8776508983389459,,"{""colsample_bytree"": 0.8828828135129099, ""learning_rate"": 0.04500153719254928, ""max_depth"": 3, ""n_estimators"": 307, ""reg_alpha"": 4.56942151980928, ""reg_lambda"": 1.2242702473246276, ""subsample"": 0.8776508983389459}",PRUNED
28,0.19453890401432128,2026-09-19 16:39:39.621309,2026-09-19 16:39:39.945390,0 days 00:00:00.324081,0.855984354779033,0.051456557733280096,3,444,3.589683371215791,1.8479512991558154,0.8611894510108996,,"{""colsample_bytree"": 0.855984354779033, ""learning_rate"": 0.051456557733280096, ""max_depth"": 3, ""n_estimators"": 444, ""reg_alpha"": 3.589683371215791, ""reg_lambda"": 1.8479512991558154, ""subsample"": 0.8611894510108996}",PRUNED
29,0.18927176886964767,2026-09-19 16:39:39.945390,2026-09-19 16:39:40.200440,0 days 00:00:00.255050,0.8929413666121375,0.027718499200133997,3,304,3.380740037077728,1.0844049029048597,0.9649985655404201,,"{""colsample_bytree"": 0.8929413666121375, ""learning_rate"": 0.027718499200133997, ""max_depth"": 3, ""n_estimators"": 304, ""reg_alpha"": 3.380740037077728, ""reg_lambda"": 1.0844049029048597, ""subsample"": 0.9649985655404201}",PRUNED
